from,to,amount
"Phocaeicola dorei CL03T12C01","GH73",1
"Phocaeicola dorei CL03T12C01","GH165",1
"Phocaeicola dorei CL03T12C01","GT5",1
"Phocaeicola dorei CL03T12C01","CE0",2
"Phocaeicola dorei CL03T12C01","GT32",1
"Phocaeicola dorei CL03T12C01","GH84",1
"Phocaeicola dorei CL03T12C01","GT14",1
"Phocaeicola dorei CL03T12C01","GH97",8
"Phocaeicola dorei CL03T12C01","GT26",2
"Phocaeicola dorei CL03T12C01","GH18",1
"Phocaeicola dorei CL03T12C01","GH67",1
"Phocaeicola dorei CL03T12C01","GH127",4
"Phocaeicola dorei CL03T12C01","GH3",4
"Phocaeicola dorei CL03T12C01","CBM50",7
"Phocaeicola dorei CL03T12C01","GH139",1
"Phocaeicola dorei CL03T12C01","GH31",3
"Phocaeicola dorei CL03T12C01","GH77",1
"Phocaeicola dorei CL03T12C01","CE9",2
"Phocaeicola dorei CL03T12C01","GH43_17",2
"Phocaeicola dorei CL03T12C01","GH43_31",4
"Phocaeicola dorei CL03T12C01","PL42",1
"Phocaeicola dorei CL03T12C01","GH51",4
"Phocaeicola dorei CL03T12C01","GT51",2
"Phocaeicola dorei CL03T12C01","GT2",36
"Phocaeicola dorei CL03T12C01","GH110",1
"Phocaeicola dorei CL03T12C01","GH142",1
"Phocaeicola dorei CL03T12C01","GH117",1
"Phocaeicola dorei CL03T12C01","GH30_4",4
"Phocaeicola dorei CL03T12C01","GT19",1
"Phocaeicola dorei CL03T12C01","GH171",1
"Phocaeicola dorei CL03T12C01","GH89",1
"Phocaeicola dorei CL03T12C01","GH53",1
"Phocaeicola dorei CL03T12C01","CE19",1
"Phocaeicola dorei CL03T12C01","PL40",3
"Phocaeicola dorei CL03T12C01","GT113",1
"Phocaeicola dorei CL03T12C01","CE4",2
"Phocaeicola dorei CL03T12C01","GH138",1
"Phocaeicola dorei CL03T12C01","GH95",6
"Phocaeicola dorei CL03T12C01","CBM35",1
"Phocaeicola dorei CL03T12C01","GH141",2
"Phocaeicola dorei CL03T12C01","GH130",1
"Phocaeicola dorei CL03T12C01","GH10",1
"Phocaeicola dorei CL03T12C01","CBM32",4
"Phocaeicola dorei CL03T12C01","GH25",1
"Phocaeicola dorei CL03T12C01","CE20",5
"Phocaeicola dorei CL03T12C01","GT30",1
"Phocaeicola dorei CL03T12C01","GH39",1
"Phocaeicola dorei DSM 17855","GH23",3
"Phocaeicola dorei DSM 17855","GH78",5
"Phocaeicola dorei DSM 17855","GH5_7",2
"Phocaeicola dorei DSM 17855","PL26",1
"Phocaeicola dorei DSM 17855","GH43_24",6
"Phocaeicola dorei DSM 17855","GH43_9",4
"Phocaeicola dorei DSM 17855","GH33",3
"Phocaeicola dorei DSM 17855","GH123",1
"Phocaeicola dorei DSM 17855","GT3",1
"Phocaeicola dorei DSM 17855","PL11",1
"Phocaeicola dorei DSM 17855","PL11_1",4
"Phocaeicola dorei DSM 17855","GT4",28
"Phocaeicola dorei DSM 17855","GH24",5
"Phocaeicola dorei DSM 17855","GH143",1
"Phocaeicola dorei DSM 17855","GH57",1
"Phocaeicola dorei DSM 17855","GH105",7
"Phocaeicola dorei DSM 17855","GT28",1
"Phocaeicola dorei DSM 17855","GH42",1
"Phocaeicola dorei DSM 17855","GH43_8",2
"Phocaeicola dorei DSM 17855","GT11",4
"Phocaeicola dorei DSM 17855","PL10_1",2
"Phocaeicola dorei DSM 17855","GH43_3",2
"Phocaeicola dorei DSM 17855","GH144",1
"Phocaeicola dorei DSM 17855","GH137",1
"Phocaeicola dorei DSM 17855","GH27",1
"Phocaeicola dorei DSM 17855","GH106",6
"Phocaeicola dorei DSM 17855","GH88",4
"Phocaeicola dorei DSM 17855","GT8",1
"Phocaeicola dorei DSM 17855","GT20",1
"Phocaeicola dorei DSM 17855","GH43_34",10
"Phocaeicola dorei DSM 17855","GH136",1
"Phocaeicola dorei DSM 17855","CBM57",1
"Phocaeicola dorei DSM 17855","CE15",1
"Phocaeicola dorei DSM 17855","GH16_3",4
"Phocaeicola dorei DSM 17855","GT35",2
"Phocaeicola dorei DSM 17855","GH43_19",4
"Phocaeicola dorei DSM 17855","GH43_1",2
"Phocaeicola dorei DSM 17855","GH92",8
"Phocaeicola dorei DSM 17855","CE8",2
"Phocaeicola dorei DSM 17855","CE11",1
"Phocaeicola dorei DSM 17855","GH140",2
"Phocaeicola dorei DSM 17855","GH20",11
"Phocaeicola dorei DSM 17855","GH26",1
"Phocaeicola dorei DSM 17855","GH15",1
"Phocaeicola dorei DSM 17855","GH32",1
"Phocaeicola dorei DSM 17855","GH13",1
"Phocaeicola dorei DSM 17855","GH13_8",2
"Phocaeicola dorei DSM 17855","GH13_14",2
"Phocaeicola dorei DSM 17855","GH13_36",8
"Phocaeicola dorei DSM 17855","GH13_38",2
"Phocaeicola dorei DSM 17855","GH63",2
"Phocaeicola dorei DSM 17855","GH146",5
"Phocaeicola dorei DSM 17855","GH115",10
"Phocaeicola dorei DSM 17855","GH43_12",4
"Phocaeicola dorei DSM 17855","CBM20",1
"Phocaeicola dorei DSM 17855","GH35",1
"Phocaeicola dorei DSM 17855","CBM62",2
"Phocaeicola dorei DSM 17855","CBM58",2
"Phocaeicola dorei DSM 17855","CE7",2
"Phocaeicola dorei DSM 17855","GH29",9
"Phocaeicola dorei DSM 17855","PL10_2",4
"Phocaeicola dorei DSM 17855","GT111",1
"Phocaeicola dorei DSM 17855","GH133",1
"Phocaeicola dorei DSM 17855","GH154",2
"Phocaeicola dorei DSM 17855","GH36",3
"Phocaeicola dorei DSM 17855","GH109",3
"Phocaeicola dorei DSM 17855","GH2",27
"Phocaeicola dorei DSM 17855","GT1",3
"Phocaeicola dorei DSM 17855","GT0",8
"Phocaeicola dorei DSM 17855","GH28",19
"Phocaeicola dorei DSM 17855","CBM0",4
"Phocaeicola dorei DSM 17855","CE12",6
"Phocaeicola dorei DSM 17855","GH43_4",4
"Phocaeicola dorei DSM 17855","GH43_10",12
"Phocaeicola dorei DSM 17855","PL1_2",4
"Phocaeicola dorei DSM 17855","GH43_18",8
"Phocaeicola dorei DSM 17855","GH73",2
"Phocaeicola dorei DSM 17855","GH0",1
"Phocaeicola dorei DSM 17855","GT5",1
"Phocaeicola dorei DSM 17855","CE0",2
"Phocaeicola dorei DSM 17855","GT32",2
"Phocaeicola dorei DSM 17855","GH84",1
"Phocaeicola dorei DSM 17855","GT14",1
"Phocaeicola dorei DSM 17855","GH97",7
"Phocaeicola dorei DSM 17855","GT26",4
"Phocaeicola dorei DSM 17855","GH18",1
"Phocaeicola dorei DSM 17855","GH67",1
"Phocaeicola dorei DSM 17855","GH127",4
"Phocaeicola dorei DSM 17855","GH3",4
"Phocaeicola dorei DSM 17855","CBM50",7
"Phocaeicola dorei DSM 17855","GH139",1
"Phocaeicola dorei DSM 17855","GH31",3
"Phocaeicola dorei DSM 17855","GH77",1
"Phocaeicola dorei DSM 17855","CE9",2
"Phocaeicola dorei DSM 17855","GH43_17",2
"Phocaeicola dorei DSM 17855","GH43_31",4
"Phocaeicola dorei DSM 17855","PL42",1
"Phocaeicola dorei DSM 17855","GH51",3
"Phocaeicola dorei DSM 17855","GT51",2
"Phocaeicola dorei DSM 17855","GT2",42
"Phocaeicola dorei DSM 17855","GH110",1
"Phocaeicola dorei DSM 17855","GH142",1
"Phocaeicola dorei DSM 17855","GH117",1
"Phocaeicola dorei DSM 17855","GH30_4",4
"Phocaeicola dorei DSM 17855","GT19",1
"Phocaeicola dorei DSM 17855","GH171",1
"Phocaeicola dorei DSM 17855","GH89",2
"Phocaeicola dorei DSM 17855","GH53",1
"Phocaeicola dorei DSM 17855","CE19",1
"Phocaeicola dorei DSM 17855","PL40",2
"Phocaeicola dorei DSM 17855","CE4",2
"Phocaeicola dorei DSM 17855","GH138",1
"Phocaeicola dorei DSM 17855","GH95",4
"Phocaeicola dorei DSM 17855","CBM35",2
"Phocaeicola dorei DSM 17855","GH141",2
"Phocaeicola dorei DSM 17855","GH130",2
"Phocaeicola dorei DSM 17855","GH10",1
"Phocaeicola dorei DSM 17855","CBM32",5
"Phocaeicola dorei DSM 17855","GH25",1
"Phocaeicola dorei DSM 17855","CE20",6
"Phocaeicola dorei DSM 17855","GT30",1
"Phocaeicola vulgatus ATCC 8482","GH23",3
"Phocaeicola vulgatus ATCC 8482","GH78",5
"Phocaeicola vulgatus ATCC 8482","PL26",1
"Phocaeicola vulgatus ATCC 8482","GH43_24",2
"Phocaeicola vulgatus ATCC 8482","GH43_9",6
"Phocaeicola vulgatus ATCC 8482","GH33",3
"Phocaeicola vulgatus ATCC 8482","GH123",1
"Phocaeicola vulgatus ATCC 8482","GT3",1
"Phocaeicola vulgatus ATCC 8482","PL11",1
"Phocaeicola vulgatus ATCC 8482","PL11_1",4
"Phocaeicola vulgatus ATCC 8482","CBM48",2
"Phocaeicola vulgatus ATCC 8482","GT4",28
"Phocaeicola vulgatus ATCC 8482","GH24",2
"Phocaeicola vulgatus ATCC 8482","GH143",1
"Phocaeicola vulgatus ATCC 8482","GH57",1
"Phocaeicola vulgatus ATCC 8482","GH105",8
"Phocaeicola vulgatus ATCC 8482","GT23",1
"Phocaeicola vulgatus ATCC 8482","GT28",1
"Phocaeicola vulgatus ATCC 8482","GH42",1
"Phocaeicola vulgatus ATCC 8482","PL27",2
"Phocaeicola vulgatus ATCC 8482","GT11",2
"Phocaeicola vulgatus ATCC 8482","PL10_1",2
"Phocaeicola vulgatus ATCC 8482","GH43_3",2
"Phocaeicola vulgatus ATCC 8482","GH30_2",4
"Phocaeicola vulgatus ATCC 8482","GH137",1
"Phocaeicola vulgatus ATCC 8482","GH27",1
"Phocaeicola vulgatus ATCC 8482","GH106",4
"Phocaeicola vulgatus ATCC 8482","GH88",3
"Phocaeicola vulgatus ATCC 8482","GT20",1
"Phocaeicola vulgatus ATCC 8482","GH43_34",6
"Phocaeicola vulgatus ATCC 8482","GH136",1
"Phocaeicola vulgatus ATCC 8482","CE15",1
"Phocaeicola vulgatus ATCC 8482","GH16_3",2
"Phocaeicola vulgatus ATCC 8482","GT35",2
"Phocaeicola vulgatus ATCC 8482","GH43_19",4
"Phocaeicola vulgatus ATCC 8482","GH43_1",2
"Phocaeicola vulgatus ATCC 8482","GH92",9
"Phocaeicola vulgatus ATCC 8482","CE8",2
"Phocaeicola vulgatus ATCC 8482","GH43_29",2
"Phocaeicola vulgatus ATCC 8482","CE11",1
"Phocaeicola vulgatus ATCC 8482","GH140",2
"Phocaeicola vulgatus ATCC 8482","GH20",9
"Phocaeicola vulgatus ATCC 8482","GH163",1
"Phocaeicola vulgatus ATCC 8482","GH15",1
"Phocaeicola vulgatus ATCC 8482","GH32",1
"Phocaeicola vulgatus ATCC 8482","GH13",1
"Phocaeicola vulgatus ATCC 8482","GH13_8",2
"Phocaeicola vulgatus ATCC 8482","GH13_14",2
"Phocaeicola vulgatus ATCC 8482","GH13_38",2
"Phocaeicola vulgatus ATCC 8482","GH63",2
"Phocaeicola vulgatus ATCC 8482","GH146",3
"Phocaeicola vulgatus ATCC 8482","GH115",3
"Phocaeicola vulgatus ATCC 8482","GH43_12",2
"Phocaeicola vulgatus ATCC 8482","CBM20",1
"Phocaeicola vulgatus ATCC 8482","GH35",1
"Phocaeicola vulgatus ATCC 8482","CE7",1
"Phocaeicola vulgatus ATCC 8482","GH29",8
"Phocaeicola vulgatus ATCC 8482","PL10_2",2
"Phocaeicola vulgatus ATCC 8482","GT111",1
"Phocaeicola vulgatus ATCC 8482","CBM6",1
"Phocaeicola vulgatus ATCC 8482","GH133",1
"Phocaeicola vulgatus ATCC 8482","GH30_6",2
"Phocaeicola vulgatus ATCC 8482","GH154",2
"Phocaeicola vulgatus ATCC 8482","GH36",3
"Phocaeicola vulgatus ATCC 8482","GH109",5
"Phocaeicola vulgatus ATCC 8482","GH2",25
"Phocaeicola vulgatus ATCC 8482","GT1",1
"Phocaeicola vulgatus ATCC 8482","GT0",5
"Phocaeicola vulgatus ATCC 8482","GH28",13
"Phocaeicola vulgatus ATCC 8482","CBM0",3
"Phocaeicola vulgatus ATCC 8482","CE12",6
"Phocaeicola vulgatus ATCC 8482","GH43_4",4
"Phocaeicola vulgatus ATCC 8482","GH43_10",6
"Phocaeicola vulgatus ATCC 8482","PL1_2",4
"Phocaeicola vulgatus ATCC 8482","GH43_18",4
"Phocaeicola vulgatus ATCC 8482","GH73",1
"Phocaeicola vulgatus ATCC 8482","GH165",1
"Phocaeicola vulgatus ATCC 8482","GT5",1
"Phocaeicola vulgatus ATCC 8482","CE0",3
"Phocaeicola vulgatus ATCC 8482","GH84",1
"Phocaeicola vulgatus ATCC 8482","GT14",2
"Phocaeicola vulgatus ATCC 8482","GH97",7
"Phocaeicola vulgatus ATCC 8482","GT26",5
"Phocaeicola vulgatus ATCC 8482","GH18",2
"Phocaeicola vulgatus ATCC 8482","GH67",1
"Phocaeicola vulgatus ATCC 8482","GH127",3
"Phocaeicola vulgatus ATCC 8482","GH3",5
"Phocaeicola vulgatus ATCC 8482","CBM50",7
"Phocaeicola vulgatus ATCC 8482","GH139",1
"Phocaeicola vulgatus ATCC 8482","GH31",4
"Phocaeicola vulgatus ATCC 8482","GH77",1
"Phocaeicola vulgatus ATCC 8482","CE9",2
"Phocaeicola vulgatus ATCC 8482","GH43_17",2
"Phocaeicola vulgatus ATCC 8482","GH43_31",4
"Phocaeicola vulgatus ATCC 8482","GH51",3
"Phocaeicola vulgatus ATCC 8482","GT51",2
"Phocaeicola vulgatus ATCC 8482","GT2",32
"Phocaeicola vulgatus ATCC 8482","GH110",2
"Phocaeicola vulgatus ATCC 8482","GH142",1
"Phocaeicola vulgatus ATCC 8482","GH30_4",4
"Phocaeicola vulgatus ATCC 8482","GT19",1
"Phocaeicola vulgatus ATCC 8482","GH171",1
"Phocaeicola vulgatus ATCC 8482","GH89",1
"Phocaeicola vulgatus ATCC 8482","CE19",1
"Phocaeicola vulgatus ATCC 8482","PL40",2
"Phocaeicola vulgatus ATCC 8482","CE4",2
"Phocaeicola vulgatus ATCC 8482","GH138",1
"Phocaeicola vulgatus ATCC 8482","GH95",4
"Phocaeicola vulgatus ATCC 8482","CBM35",2
"Phocaeicola vulgatus ATCC 8482","GH141",2
"Phocaeicola vulgatus ATCC 8482","GH130",2
"Phocaeicola vulgatus ATCC 8482","GH10",1
"Phocaeicola vulgatus ATCC 8482","CBM32",3
"Phocaeicola vulgatus ATCC 8482","GH25",1
"Phocaeicola vulgatus ATCC 8482","CE20",5
"Phocaeicola vulgatus ATCC 8482","GT30",1
"Polaribacter sp. AHE13PA","GH23",2
"Polaribacter sp. AHE13PA","GH5_42",2
"Polaribacter sp. AHE13PA","PL6",1
"Polaribacter sp. AHE13PA","PL6_1",4
"Polaribacter sp. AHE13PA","GH30_1",4
"Polaribacter sp. AHE13PA","CBM48",2
"Polaribacter sp. AHE13PA","GH13_9",2
"Polaribacter sp. AHE13PA","GT4",23
"Polaribacter sp. AHE13PA","GT28",1
"Polaribacter sp. AHE13PA","GH128",2
"Polaribacter sp. AHE13PA","GT11",1
"Polaribacter sp. AHE13PA","CBM47",2
"Polaribacter sp. AHE13PA","GH113",1
"Polaribacter sp. AHE13PA","GH144",1
"Polaribacter sp. AHE13PA","GH30_2",2
"Polaribacter sp. AHE13PA","GH149",1
"Polaribacter sp. AHE13PA","GH13_19",2
"Polaribacter sp. AHE13PA","GH16_3",2
"Polaribacter sp. AHE13PA","GT35",1
"Polaribacter sp. AHE13PA","CE11",1
"Polaribacter sp. AHE13PA","GH13",2
"Polaribacter sp. AHE13PA","GH13_14",2
"Polaribacter sp. AHE13PA","GH13_3",2
"Polaribacter sp. AHE13PA","GH13_38",2
"Polaribacter sp. AHE13PA","GH43_28",2
"Polaribacter sp. AHE13PA","GH29",3
"Polaribacter sp. AHE13PA","PL7_5",6
"Polaribacter sp. AHE13PA","CBM6",1
"Polaribacter sp. AHE13PA","GH36",1
"Polaribacter sp. AHE13PA","GH2",3
"Polaribacter sp. AHE13PA","GT1",1
"Polaribacter sp. AHE13PA","GT0",2
"Polaribacter sp. AHE13PA","GH43_10",2
"Polaribacter sp. AHE13PA","GH73",1
"Polaribacter sp. AHE13PA","GH0",1
"Polaribacter sp. AHE13PA","GT5",1
"Polaribacter sp. AHE13PA","GT32",2
"Polaribacter sp. AHE13PA","GH97",2
"Polaribacter sp. AHE13PA","GT26",1
"Polaribacter sp. AHE13PA","GH18",1
"Polaribacter sp. AHE13PA","GH17",1
"Polaribacter sp. AHE13PA","GH3",5
"Polaribacter sp. AHE13PA","CBM50",3
"Polaribacter sp. AHE13PA","GH31",2
"Polaribacter sp. AHE13PA","PL17_2",2
"Polaribacter sp. AHE13PA","GT51",2
"Polaribacter sp. AHE13PA","GT2",21
"Polaribacter sp. AHE13PA","GH107",3
"Polaribacter sp. AHE13PA","GH117",5
"Polaribacter sp. AHE13PA","GH30_4",2
"Polaribacter sp. AHE13PA","GH81",1
"Polaribacter sp. AHE13PA","GT19",1
"Polaribacter sp. AHE13PA","GH171",2
"Polaribacter sp. AHE13PA","GH168",4
"Polaribacter sp. AHE13PA","GH65",1
"Polaribacter sp. AHE13PA","CE14",1
"Polaribacter sp. AHE13PA","GH95",2
"Polaribacter sp. AHE13PA","CBM35",1
"Polaribacter sp. AHE13PA","CE20",2
"Polaribacter sp. AHE13PA","GT30",1
"Polaribacter sp. ALD11","GH23",2
"Polaribacter sp. ALD11","GH33",1
